Repo	ID	Number	User	State	Comments	Created	Response	Updated	Closed
immunogenomics/harmony	404089779	10	HugoGonzalezVelozo	closed	5	2019-01-29T02:06:59Z	2019-01-29T14:05:41Z	2020-06-05T14:16:30Z	2019-06-09T20:20:24Z
immunogenomics/harmony	393241290	7	robertamezquita	closed	3	2018-12-20T22:54:42Z	2019-01-02T22:06:02Z	2019-06-21T22:27:25Z	2019-06-09T20:20:15Z
immunogenomics/harmony	391715135	6	catsargent	closed	4	2018-12-17T13:36:12Z	2018-12-17T16:37:57Z	2019-06-09T20:20:06Z	2019-06-09T20:20:06Z
immunogenomics/harmony	385281145	5	WRui	closed	2	2018-11-28T14:00:39Z	2018-11-28T16:02:55Z	2018-12-03T00:43:11Z	2018-12-03T00:43:11Z
immunogenomics/harmony	384376725	4	WRui	closed	6	2018-11-26T15:17:25Z	2018-11-26T21:28:44Z	2019-12-09T12:57:16Z	2018-11-28T12:14:31Z
immunogenomics/harmony	377759046	2	cartal	closed	2	2018-11-06T09:29:30Z	2018-11-06T15:32:03Z	2018-11-06T19:42:18Z	2018-11-06T19:42:18Z
MacoskoLab/liger	717435656	189	samuel-marsh	closed	1	2020-10-08T15:12:39Z	2020-10-08T16:31:09Z	2020-10-13T09:53:12Z	2020-10-13T09:53:12Z
MacoskoLab/liger	708297481	188	taekb	open	1	2020-09-24T16:07:38Z	2020-09-29T00:50:29Z	2020-09-29T00:50:29Z	NA
MacoskoLab/liger	703017725	187	ShanSabri	open	1	2020-09-16T19:27:55Z	NA	2020-09-16T19:37:44Z	NA
MacoskoLab/liger	700992406	185	arutik	open	2	2020-09-14T10:56:53Z	2020-09-29T01:03:18Z	2020-10-06T10:58:12Z	NA
MacoskoLab/liger	694243306	184	PeterZZQ	open	1	2020-09-06T04:07:13Z	2020-09-29T01:39:32Z	2020-09-29T01:39:32Z	NA
MacoskoLab/liger	683045864	183	raivivek	open	0	2020-08-20T19:33:44Z	NA	2020-08-25T18:17:42Z	NA
MacoskoLab/liger	663665758	182	samuel-marsh	open	0	2020-07-22T10:47:32Z	NA	2020-07-22T10:47:32Z	NA
MacoskoLab/liger	649910271	181	samuel-marsh	closed	1	2020-07-02T12:57:11Z	2020-10-13T09:57:58Z	2020-10-13T09:57:59Z	2020-10-13T09:57:58Z
MacoskoLab/liger	648406203	180	tkamath1	closed	1	2020-06-30T18:35:11Z	2020-10-13T09:58:52Z	2020-10-15T23:46:01Z	2020-10-15T23:46:01Z
MacoskoLab/liger	647638275	179	tanya-karagiannis	closed	1	2020-06-29T20:18:45Z	2020-07-21T02:50:13Z	2020-07-21T02:55:52Z	2020-07-21T02:55:52Z
MacoskoLab/liger	647024018	178	tanasa	closed	4	2020-06-28T23:04:37Z	2020-06-29T14:19:45Z	2020-06-30T22:09:39Z	2020-06-30T22:04:38Z
MacoskoLab/liger	645787246	177	mamtagiri	open	0	2020-06-25T19:06:14Z	NA	2020-06-25T19:06:14Z	NA
MacoskoLab/liger	644757543	176	samuel-marsh	closed	1	2020-06-24T16:42:12Z	2020-07-30T01:48:56Z	2020-07-30T01:48:56Z	2020-07-30T01:48:56Z
MacoskoLab/liger	642059930	175	samuel-marsh	open	4	2020-06-19T15:42:23Z	2020-06-19T21:37:50Z	2020-06-22T14:36:03Z	NA
MacoskoLab/liger	639931789	174	Shawn10312	open	1	2020-06-16T19:52:12Z	2020-06-23T17:21:29Z	2020-06-23T17:21:29Z	NA
MacoskoLab/liger	639148063	173	fbrundu	open	0	2020-06-15T20:53:49Z	NA	2020-06-15T22:23:33Z	NA
MacoskoLab/liger	636385298	172	Midsummer723	closed	4	2020-06-10T16:23:37Z	2020-06-12T20:07:38Z	2020-06-23T05:35:43Z	2020-06-23T05:35:42Z
MacoskoLab/liger	636154657	171	samuel-marsh	closed	4	2020-06-10T11:04:18Z	2020-06-23T05:39:53Z	2020-06-23T21:30:18Z	2020-06-23T21:30:18Z
MacoskoLab/liger	635813189	170	Timothy-WANG	open	1	2020-06-09T23:08:11Z	2020-06-23T05:53:17Z	2020-06-23T05:53:17Z	NA
MacoskoLab/liger	633480921	169	EDGtentacles	closed	1	2020-06-07T14:53:27Z	2020-06-09T01:59:19Z	2020-06-12T19:35:59Z	2020-06-12T19:35:59Z
MacoskoLab/liger	630281506	168	emmagraham	closed	2	2020-06-03T19:52:54Z	2020-06-12T20:28:17Z	2020-06-24T06:19:41Z	2020-06-24T06:19:41Z
MacoskoLab/liger	628777015	167	kuang-da	closed	1	2020-06-01T22:48:53Z	2020-06-02T01:25:27Z	2020-06-02T01:25:28Z	2020-06-02T01:25:27Z
MacoskoLab/liger	627380974	166	samuel-marsh	open	4	2020-05-29T16:15:25Z	2020-05-30T20:24:54Z	2020-06-04T11:13:39Z	NA
MacoskoLab/liger	624311705	163	EDGtentacles	closed	3	2020-05-25T13:47:20Z	2020-05-26T21:14:17Z	2020-06-02T01:25:47Z	2020-06-02T01:25:47Z
MacoskoLab/liger	622926635	162	jfx319	closed	3	2020-05-22T03:38:38Z	2020-05-28T12:38:24Z	2020-06-09T02:12:23Z	2020-06-09T02:12:23Z
MacoskoLab/liger	619479839	161	minigel	open	2	2020-05-16T13:50:30Z	2020-05-20T18:13:19Z	2020-05-27T18:53:46Z	NA
MacoskoLab/liger	617803561	160	ankushs0128	closed	1	2020-05-13T22:50:05Z	2020-05-13T23:06:12Z	2020-05-13T23:07:13Z	2020-05-13T23:06:12Z
MacoskoLab/liger	601778542	158	SaskiaFreytag	closed	2	2020-04-17T07:56:20Z	2020-05-21T07:18:22Z	2020-06-02T01:26:26Z	2020-06-02T01:26:26Z
MacoskoLab/liger	590748085	155	mittalan	closed	6	2020-03-31T02:57:41Z	2020-04-02T00:38:00Z	2020-06-26T01:04:04Z	2020-06-26T01:04:04Z
MacoskoLab/liger	590581029	154	stefanonard85	closed	2	2020-03-30T20:40:43Z	2020-03-30T21:07:51Z	2020-03-31T09:43:52Z	2020-03-31T09:43:52Z
MacoskoLab/liger	580234118	151	whitleyo	open	1	2020-03-12T21:24:51Z	2020-06-02T01:29:31Z	2020-06-02T01:29:31Z	NA
MacoskoLab/liger	574058815	150	ccruizm	closed	1	2020-03-02T15:39:04Z	2020-03-14T05:59:54Z	2020-06-02T01:29:52Z	2020-06-02T01:29:52Z
MacoskoLab/liger	573747040	149	lexie-lee	open	1	2020-03-02T06:23:48Z	2020-06-02T01:33:40Z	2020-06-02T01:33:57Z	NA
MacoskoLab/liger	573653927	148	minigel	closed	2	2020-03-02T00:43:56Z	2020-03-02T05:55:44Z	2020-03-02T07:09:45Z	2020-03-02T07:09:45Z
MacoskoLab/liger	571842236	147	hellozo	closed	1	2020-02-27T05:58:25Z	2020-06-02T01:31:10Z	2020-06-02T01:31:11Z	2020-06-02T01:31:10Z
MacoskoLab/liger	571555137	146	orrzor	closed	2	2020-02-26T17:50:44Z	2020-02-26T19:54:17Z	2020-02-26T20:14:59Z	2020-02-26T20:14:58Z
MacoskoLab/liger	570649363	145	lexie-lee	closed	3	2020-02-25T15:25:55Z	2020-02-25T15:36:59Z	2020-02-27T09:01:25Z	2020-02-27T09:01:14Z
MacoskoLab/liger	567049156	143	RegnerM2015	closed	1	2020-02-18T17:32:48Z	2020-02-23T17:58:59Z	2020-06-02T01:31:22Z	2020-06-02T01:31:22Z
MacoskoLab/liger	559396499	142	screamer	closed	0	2020-02-03T23:27:40Z	2020-02-03T23:27:47Z	2020-02-03T23:27:48Z	2020-02-03T23:27:47Z
MacoskoLab/liger	559213269	141	raivivek	closed	2	2020-02-03T17:03:35Z	2020-02-11T19:16:35Z	2020-03-10T20:03:47Z	2020-02-11T19:16:35Z
MacoskoLab/liger	557160897	140	ac3957	closed	4	2020-01-29T22:41:37Z	2020-02-15T03:02:20Z	2020-02-26T02:36:07Z	2020-02-15T03:21:50Z
MacoskoLab/liger	555327016	139	w2niva	closed	1	2020-01-27T02:13:16Z	2020-02-03T21:19:10Z	2020-02-03T21:19:16Z	2020-02-03T21:19:16Z
MacoskoLab/liger	555207651	138	tanasa	open	0	2020-01-26T10:19:11Z	NA	2020-01-26T10:19:11Z	NA
MacoskoLab/liger	551728773	137	pdesouza27	closed	1	2020-01-18T06:22:39Z	2020-06-02T01:32:44Z	2020-06-02T01:32:44Z	2020-06-02T01:32:44Z
MacoskoLab/liger	534664976	135	zhurenaibobi	closed	1	2019-12-09T03:14:52Z	2020-02-03T21:05:53Z	2020-02-04T14:15:51Z	2020-02-04T14:15:51Z
MacoskoLab/liger	533405882	134	Abghaith	closed	3	2019-12-05T15:00:41Z	2020-02-03T21:24:49Z	2020-02-23T18:03:27Z	2020-02-23T18:03:27Z
MacoskoLab/liger	532998786	133	tanasa	closed	1	2019-12-04T23:18:27Z	2019-12-05T20:07:22Z	2019-12-05T20:07:22Z	2019-12-05T20:07:22Z
MacoskoLab/liger	530364559	132	tabdelaal	closed	2	2019-11-29T14:08:16Z	2019-12-04T21:27:08Z	2019-12-17T12:11:29Z	2019-12-17T12:11:29Z
MacoskoLab/liger	523666570	130	JPingLin	closed	1	2019-11-15T20:13:48Z	2020-02-03T21:06:50Z	2020-02-03T21:06:50Z	2020-02-03T21:06:50Z
MacoskoLab/liger	522311995	129	JPingLin	closed	1	2019-11-13T15:55:04Z	2019-11-24T17:53:03Z	2020-02-03T21:08:37Z	2020-02-03T21:08:37Z
MacoskoLab/liger	518788042	128	JPingLin	closed	1	2019-11-06T21:19:32Z	2019-11-07T00:45:08Z	2019-11-07T00:45:08Z	2019-11-07T00:45:08Z
MacoskoLab/liger	516975024	127	zehualilab	closed	1	2019-11-04T06:20:09Z	2020-02-03T21:07:08Z	2020-06-02T01:31:30Z	2020-06-02T01:31:30Z
MacoskoLab/liger	515855187	126	xiaoxiasummer	closed	2	2019-11-01T01:17:57Z	2019-11-08T21:04:44Z	2019-11-15T01:28:19Z	2019-11-15T01:28:19Z
MacoskoLab/liger	515349152	125	JoseMMuino	closed	1	2019-10-31T11:15:31Z	2020-02-03T21:23:38Z	2020-02-03T21:23:44Z	2020-02-03T21:23:44Z
MacoskoLab/liger	511006262	124	dhtc	closed	5	2019-10-23T00:47:21Z	2019-11-05T11:28:56Z	2020-06-02T01:34:41Z	2020-06-02T01:34:41Z
MacoskoLab/liger	505332404	123	emdann	closed	4	2019-10-10T15:04:23Z	2019-10-11T20:11:48Z	2020-05-13T22:48:13Z	2020-02-03T21:09:45Z
MacoskoLab/liger	502633868	122	indajuan	closed	0	2019-10-04T13:21:23Z	2019-10-04T15:57:27Z	2019-10-04T15:57:27Z	2019-10-04T15:57:27Z
MacoskoLab/liger	498660104	121	ztss	closed	1	2019-09-26T05:02:33Z	2020-02-15T03:18:05Z	2020-02-15T03:18:47Z	2020-02-15T03:18:47Z
MacoskoLab/liger	498024228	120	cnk113	closed	2	2019-09-25T03:17:22Z	2019-09-26T03:27:27Z	2019-09-26T07:02:47Z	2019-09-26T07:02:46Z
MacoskoLab/liger	498015516	119	ztss	closed	0	2019-09-25T02:40:21Z	2020-02-03T21:10:08Z	2020-02-03T21:10:08Z	2020-02-03T21:10:08Z
MacoskoLab/liger	490474938	117	pdesouza27	closed	1	2019-09-06T18:55:02Z	2019-09-07T16:12:43Z	2019-09-07T16:12:44Z	2019-09-07T16:12:43Z
MacoskoLab/liger	488859821	116	shengyongniu	closed	1	2019-09-03T22:52:22Z	2019-09-04T02:58:23Z	2020-06-02T01:32:57Z	2020-06-02T01:32:57Z
MacoskoLab/liger	488578718	115	BinDuan	closed	5	2019-09-03T12:35:16Z	2019-11-08T20:55:32Z	2020-02-03T21:08:24Z	2020-02-03T21:08:23Z
MacoskoLab/liger	487456415	113	Hsu-Che-Wei	closed	6	2019-08-30T12:26:26Z	2019-08-30T12:50:54Z	2019-09-03T14:03:35Z	2019-09-03T14:03:35Z
MacoskoLab/liger	487183571	112	StanleyYang01	closed	5	2019-08-29T21:25:46Z	2019-08-30T12:54:28Z	2019-09-06T14:32:09Z	2019-09-06T14:32:09Z
MacoskoLab/liger	483684906	106	shiwei-wang	closed	2	2019-08-21T22:40:16Z	2019-08-22T16:02:54Z	2019-08-22T16:36:08Z	2019-08-22T16:36:08Z
MacoskoLab/liger	482185109	105	ccruizm	closed	2	2019-08-19T08:52:24Z	2019-08-21T19:40:02Z	2019-08-25T15:16:09Z	2019-08-25T15:16:09Z
MacoskoLab/liger	480959106	103	zunwang95	closed	5	2019-08-15T01:48:08Z	2019-09-03T14:10:50Z	2020-03-02T18:55:58Z	2020-02-03T21:20:46Z
MacoskoLab/liger	479267186	102	ccruizm	closed	2	2019-08-10T13:25:44Z	2019-08-14T02:06:39Z	2019-08-15T17:29:17Z	2019-08-15T17:29:17Z
MacoskoLab/liger	478672625	100	benxiahu	closed	1	2019-08-08T20:28:53Z	2019-08-10T13:33:42Z	2019-09-26T21:28:19Z	2019-09-26T21:28:19Z
MacoskoLab/liger	477966763	99	Kcjohnson	closed	4	2019-08-07T14:33:09Z	2019-08-10T14:00:11Z	2019-09-26T21:27:42Z	2019-09-26T21:27:42Z
MacoskoLab/liger	476238004	98	davemcg	open	4	2019-08-02T15:31:23Z	2019-08-02T23:38:46Z	2019-08-05T18:11:53Z	NA
MacoskoLab/liger	475968879	97	JFan-bio	closed	6	2019-08-02T02:37:01Z	2019-08-02T21:55:13Z	2020-09-08T22:26:21Z	2020-06-26T01:11:16Z
MacoskoLab/liger	475747934	96	rekado	closed	2	2019-08-01T15:27:26Z	2019-08-02T21:52:30Z	2020-02-03T21:09:01Z	2020-02-03T21:09:01Z
MacoskoLab/liger	473036922	93	qiuyuguo	closed	1	2019-07-25T19:39:39Z	2019-08-26T15:22:37Z	2019-11-08T20:51:01Z	2019-11-08T20:51:01Z
MacoskoLab/liger	471415345	92	hypercompetent	closed	2	2019-07-23T00:13:18Z	2019-07-25T19:18:49Z	2020-02-03T23:10:19Z	2020-02-03T21:09:21Z
MacoskoLab/liger	471270798	91	davisidarta	closed	6	2019-07-22T19:25:50Z	2019-07-22T19:31:34Z	2019-09-26T21:27:58Z	2019-09-26T21:27:58Z
MacoskoLab/liger	468719391	87	lc822	closed	4	2019-07-16T15:23:33Z	2019-07-17T15:15:36Z	2019-07-24T18:02:08Z	2019-07-24T18:02:08Z
MacoskoLab/liger	467973129	86	newcounts	closed	1	2019-07-15T07:12:59Z	2019-07-25T16:23:16Z	2019-11-08T20:50:34Z	2019-11-08T20:50:34Z
MacoskoLab/liger	467969470	85	newcounts	closed	0	2019-07-15T07:00:26Z	2019-07-15T07:02:41Z	2019-07-15T07:02:41Z	2019-07-15T07:02:41Z
MacoskoLab/liger	467024183	83	rzzli	closed	2	2019-07-11T17:44:39Z	2019-07-12T20:08:35Z	2019-07-25T16:26:25Z	2019-07-25T16:26:25Z
MacoskoLab/liger	466567139	82	NathanSkene	closed	3	2019-07-10T23:07:51Z	2019-07-12T19:37:33Z	2020-06-02T01:34:12Z	2020-06-02T01:34:12Z
MacoskoLab/liger	458246259	76	Chatzinakos	closed	1	2019-06-19T22:02:50Z	2019-07-01T22:19:21Z	2020-02-03T21:09:12Z	2020-02-03T21:09:12Z
MacoskoLab/liger	453495100	70	Lyuzu	closed	6	2019-06-07T12:44:45Z	2019-06-07T15:20:25Z	2019-06-17T17:44:12Z	2019-06-17T17:44:12Z
MacoskoLab/liger	445134777	63	WibbletheDuck	closed	4	2019-05-16T20:01:44Z	2019-05-30T15:07:51Z	2019-06-04T18:53:53Z	2019-06-04T18:53:53Z
chriscainx/mnnpy	678545573	42	aheravi	open	1	2020-08-13T15:52:53Z	2020-08-17T09:59:36Z	2020-08-17T09:59:36Z	NA
chriscainx/mnnpy	672237194	40	scottgigante	open	0	2020-08-03T17:40:01Z	NA	2020-08-03T17:40:01Z	NA
chriscainx/mnnpy	646398745	38	scottgigante	open	0	2020-06-26T17:12:00Z	NA	2020-06-26T17:12:00Z	NA
chriscainx/mnnpy	631133341	37	sichra	open	0	2020-06-04T20:44:41Z	NA	2020-06-04T20:44:41Z	NA
chriscainx/mnnpy	616775392	36	jayypaul	open	0	2020-05-12T16:02:29Z	NA	2020-05-12T16:02:29Z	NA
chriscainx/mnnpy	616348488	35	jayypaul	open	1	2020-05-12T04:26:06Z	2020-07-13T16:23:21Z	2020-07-13T16:23:21Z	NA
chriscainx/mnnpy	611330018	34	Zifeng1995	closed	2	2020-05-03T04:28:38Z	2020-07-30T14:35:41Z	2020-07-31T00:36:39Z	2020-07-31T00:36:39Z
chriscainx/mnnpy	602063397	33	auesro	open	1	2020-04-17T15:37:55Z	2020-05-02T13:53:08Z	2020-05-02T13:53:09Z	NA
chriscainx/mnnpy	578479767	31	dawe	open	0	2020-03-10T10:29:55Z	NA	2020-03-10T10:29:55Z	NA
chriscainx/mnnpy	545317818	30	adamgayoso	open	3	2020-01-04T18:48:28Z	2020-01-06T06:19:07Z	2020-01-06T14:24:21Z	NA
chriscainx/mnnpy	503180006	29	redst4r	closed	1	2019-10-07T00:00:31Z	2019-10-07T00:19:58Z	2019-10-07T00:19:58Z	2019-10-07T00:19:58Z
chriscainx/mnnpy	495146921	28	Ayush-Praveen	open	1	2019-09-18T10:48:58Z	2020-02-29T18:54:32Z	2020-02-29T18:54:32Z	NA
chriscainx/mnnpy	483402999	27	Gpasquini	open	1	2019-08-21T12:53:07Z	2019-10-24T15:48:31Z	2019-10-24T15:48:31Z	NA
chriscainx/mnnpy	480556601	26	SamueleSoraggi	open	1	2019-08-14T08:47:38Z	2019-08-24T19:29:46Z	2019-08-24T19:29:46Z	NA
chriscainx/mnnpy	466129818	25	noobCoding	open	0	2019-07-10T06:45:03Z	NA	2019-07-10T06:45:03Z	NA
chriscainx/mnnpy	455765302	24	sinclaircooper	open	5	2019-06-13T14:10:57Z	2019-07-12T18:56:17Z	2020-01-13T14:24:08Z	NA
chriscainx/mnnpy	455376153	23	atarashansky	open	0	2019-06-12T19:05:50Z	NA	2019-06-12T19:05:50Z	NA
chriscainx/mnnpy	426220735	22	dylkot	open	0	2019-03-27T23:03:19Z	NA	2019-03-28T00:36:35Z	NA
chriscainx/mnnpy	421662444	21	LisaSikkema	open	0	2019-03-15T18:59:01Z	NA	2019-03-18T16:10:32Z	NA
chriscainx/mnnpy	392550195	19	sophiamaedler	open	0	2018-12-19T11:08:00Z	NA	2018-12-19T11:08:00Z	NA
chriscainx/mnnpy	376453322	18	ivonyao	open	1	2018-11-01T15:53:24Z	2018-11-02T08:51:13Z	2018-11-02T08:51:13Z	NA
chriscainx/mnnpy	374857042	17	yxaxaxa	closed	6	2018-10-29T04:46:32Z	2018-11-07T03:32:14Z	2019-05-26T08:30:40Z	2019-05-26T08:30:40Z
chriscainx/mnnpy	355561340	16	yzz207	open	3	2018-08-30T12:24:21Z	2018-09-21T10:09:17Z	2019-02-22T17:02:14Z	NA
chriscainx/mnnpy	345725631	15	veghp	open	13	2018-07-30T11:53:16Z	2018-08-17T01:01:17Z	2019-11-03T09:33:13Z	NA
chriscainx/mnnpy	339112540	14	chlee-tabin	open	1	2018-07-07T03:11:34Z	2018-07-10T06:29:26Z	2018-07-10T06:29:26Z	NA
chriscainx/mnnpy	334374732	13	wangjiawen2013	open	5	2018-06-21T07:42:39Z	2018-06-25T02:57:02Z	2018-06-28T03:11:19Z	NA
chriscainx/mnnpy	333524517	12	wangjiawen2013	open	3	2018-06-19T05:31:59Z	2018-06-25T02:55:43Z	2018-06-28T03:10:44Z	NA
chriscainx/mnnpy	332979548	11	yueqiw	closed	2	2018-06-16T11:00:30Z	2018-06-18T05:18:35Z	2018-06-18T17:38:59Z	2018-06-18T17:38:59Z
chriscainx/mnnpy	331932048	10	ktpolanski	open	2	2018-06-13T10:20:27Z	2018-06-14T13:18:16Z	2018-06-19T05:58:09Z	NA
chriscainx/mnnpy	327586968	9	zacharylau10	open	5	2018-05-30T06:13:23Z	2018-05-31T05:18:40Z	2018-06-02T05:14:09Z	NA
chriscainx/mnnpy	324955005	8	stashkov	open	1	2018-05-21T15:18:20Z	2018-05-22T02:28:34Z	2018-05-22T02:28:34Z	NA
chriscainx/mnnpy	324953392	7	stashkov	open	1	2018-05-21T15:13:58Z	2018-05-22T02:33:42Z	2018-05-22T02:33:42Z	NA
chriscainx/mnnpy	322023126	6	julien-kann	open	8	2018-05-10T17:55:05Z	2018-05-12T06:05:44Z	2018-05-24T16:45:12Z	NA
chriscainx/mnnpy	321594145	5	ypzz	closed	1	2018-05-09T14:29:27Z	2018-05-09T14:38:45Z	2018-05-24T08:41:21Z	2018-05-24T08:41:21Z
chriscainx/mnnpy	321330763	4	LucasESBS	open	5	2018-05-08T20:14:05Z	2018-05-09T02:44:51Z	2018-09-05T16:13:06Z	NA
chriscainx/mnnpy	320995158	3	dylkot	open	2	2018-05-07T23:41:10Z	2018-05-09T02:29:12Z	2018-05-09T08:20:49Z	NA
brianhie/scanorama	719294484	75	Mochikris	closed	1	2020-10-12T11:13:56Z	2020-10-12T12:57:29Z	2020-10-12T12:57:30Z	2020-10-12T12:57:29Z
brianhie/scanorama	715466879	74	scheln	closed	0	2020-10-06T08:39:58Z	2020-10-06T08:41:38Z	2020-10-06T08:41:52Z	2020-10-06T08:41:38Z
brianhie/scanorama	675390914	73	syouligan	open	3	2020-08-08T01:26:59Z	2020-08-08T01:40:18Z	2020-08-08T15:03:12Z	NA
brianhie/scanorama	674868407	72	stevedough123	closed	1	2020-08-07T08:53:34Z	2020-08-07T14:35:37Z	2020-08-07T14:35:37Z	2020-08-07T14:35:37Z
brianhie/scanorama	664651897	70	smgroves	closed	2	2020-07-23T17:35:34Z	2020-07-23T17:48:31Z	2020-07-23T17:56:03Z	2020-07-23T17:48:31Z
brianhie/scanorama	652481599	69	screamer	closed	3	2020-07-07T17:04:58Z	2020-07-07T17:15:19Z	2020-07-07T18:00:56Z	2020-07-07T17:15:19Z
brianhie/scanorama	640829089	68	salwanbutrus	closed	1	2020-06-18T00:54:41Z	2020-06-19T16:15:47Z	2020-06-19T16:15:59Z	2020-06-19T16:15:47Z
brianhie/scanorama	639025155	67	dstueckm	closed	3	2020-06-15T17:40:32Z	2020-06-15T18:42:39Z	2020-07-14T15:07:33Z	2020-07-14T15:07:33Z
brianhie/scanorama	628051568	66	racng	closed	1	2020-05-31T21:53:44Z	2020-05-31T22:10:01Z	2020-05-31T22:10:02Z	2020-05-31T22:10:02Z
brianhie/scanorama	611106798	63	Puriney	closed	2	2020-05-02T04:46:21Z	2020-05-03T18:21:31Z	2020-05-03T18:21:31Z	2020-05-03T18:21:31Z
brianhie/scanorama	600473915	62	bazok100	closed	1	2020-04-15T17:38:36Z	2020-04-15T18:35:47Z	2020-04-15T18:35:47Z	2020-04-15T18:35:47Z
brianhie/scanorama	589886428	60	Puriney	closed	1	2020-03-29T21:11:04Z	2020-03-30T00:03:33Z	2020-03-30T00:03:33Z	2020-03-30T00:03:33Z
brianhie/scanorama	589806604	58	giovp	closed	1	2020-03-29T14:38:16Z	2020-03-29T16:24:52Z	2020-03-29T16:24:53Z	2020-03-29T16:24:52Z
brianhie/scanorama	561129421	57	christie-ga	open	4	2020-02-06T16:34:00Z	2020-02-07T14:09:59Z	2020-05-15T05:18:32Z	NA
brianhie/scanorama	560488647	56	screamer	closed	1	2020-02-05T16:33:02Z	2020-02-05T16:55:26Z	2020-02-05T16:55:27Z	2020-02-05T16:55:26Z
brianhie/scanorama	519700142	54	adamgayoso	closed	1	2019-11-08T04:18:00Z	2019-11-08T18:31:25Z	2019-11-08T18:31:26Z	2019-11-08T18:31:26Z
brianhie/scanorama	499491789	53	dblux	closed	3	2019-09-27T14:52:23Z	2019-09-27T16:49:23Z	2020-02-05T16:56:48Z	2020-02-05T16:56:48Z
brianhie/scanorama	481035870	52	xiebb123456	closed	2	2019-08-15T07:49:28Z	2019-08-15T21:28:25Z	2019-08-16T06:30:19Z	2019-08-15T21:28:25Z
brianhie/scanorama	472385876	51	davisidarta	closed	1	2019-07-24T16:40:01Z	2019-07-24T20:42:14Z	2019-07-24T20:42:25Z	2019-07-24T20:42:14Z
brianhie/scanorama	461493475	47	Sum02dean	closed	9	2019-06-27T12:13:40Z	2019-06-27T15:06:22Z	2019-10-02T12:41:33Z	2019-06-29T15:58:28Z
brianhie/scanorama	460509712	45	shiquan	closed	4	2019-06-25T15:58:53Z	2019-06-25T16:20:30Z	2019-06-29T15:58:12Z	2019-06-29T15:58:12Z
brianhie/scanorama	447722974	44	friedue	closed	3	2019-05-23T15:14:45Z	2019-05-23T23:31:41Z	2019-06-26T21:44:22Z	2019-06-26T21:44:22Z
brianhie/scanorama	447128177	43	genecell	closed	4	2019-05-22T13:11:50Z	2019-05-22T14:57:15Z	2019-05-24T06:05:51Z	2019-05-23T23:36:58Z
brianhie/scanorama	445672334	42	shengyongniu	closed	2	2019-05-18T03:07:08Z	2019-05-18T04:04:23Z	2019-06-19T16:24:55Z	2019-05-22T14:43:18Z
brianhie/scanorama	445625418	39	friedue	closed	7	2019-05-17T21:31:19Z	2019-05-17T22:04:08Z	2019-05-22T14:43:11Z	2019-05-22T14:43:11Z
brianhie/scanorama	445010338	38	rjb67	open	11	2019-05-16T15:07:22Z	2019-05-16T15:16:29Z	2020-06-24T06:21:52Z	NA
brianhie/scanorama	443290603	37	genecell	closed	3	2019-05-13T09:18:22Z	2019-05-13T14:36:45Z	2019-05-13T14:46:53Z	2019-05-13T14:46:53Z
brianhie/scanorama	443162509	36	genecell	closed	4	2019-05-13T00:11:29Z	2019-05-13T00:18:20Z	2019-05-13T06:34:55Z	2019-05-13T00:28:26Z
brianhie/scanorama	441988086	34	arkal	closed	1	2019-05-08T23:38:28Z	2019-05-09T01:19:49Z	2019-05-09T01:19:50Z	2019-05-09T01:19:49Z
brianhie/scanorama	441513074	33	shengyongniu	closed	1	2019-05-08T01:42:21Z	2019-05-08T12:58:18Z	2019-05-08T12:58:18Z	2019-05-08T12:58:18Z
brianhie/scanorama	441454192	32	shengyongniu	closed	4	2019-05-07T21:28:02Z	2019-05-08T12:56:26Z	2019-05-13T00:29:03Z	2019-05-13T00:29:03Z
brianhie/scanorama	435300188	31	shengyongniu	closed	5	2019-04-19T20:47:49Z	2019-04-20T02:31:54Z	2019-04-20T18:49:30Z	2019-04-20T02:31:54Z
brianhie/scanorama	435084467	30	shengyongniu	closed	1	2019-04-19T07:47:42Z	2019-04-19T12:15:33Z	2019-04-19T12:15:33Z	2019-04-19T12:15:33Z
brianhie/scanorama	402632336	29	LiBuchauer	closed	2	2019-01-24T10:11:09Z	2019-01-24T13:42:31Z	2019-04-19T12:17:18Z	2019-04-19T12:17:17Z
brianhie/scanorama	391871170	28	alex-wenzel	closed	6	2018-12-17T20:09:25Z	2018-12-17T21:08:46Z	2018-12-18T01:45:46Z	2018-12-17T21:08:46Z
brianhie/scanorama	380000857	26	DarioS	closed	6	2018-11-13T00:00:04Z	2018-11-13T00:11:58Z	2018-11-13T01:50:14Z	2018-11-13T01:50:14Z
brianhie/scanorama	376534354	23	ahy1221	closed	5	2018-11-01T19:23:19Z	2018-11-01T22:45:37Z	2019-07-24T16:21:52Z	2018-11-01T22:45:37Z
brianhie/scanorama	374427568	22	robertamezquita	closed	1	2018-10-26T15:10:48Z	2018-10-26T16:21:24Z	2018-10-26T16:21:24Z	2018-10-26T16:21:24Z
brianhie/scanorama	373663708	21	robertamezquita	closed	4	2018-10-24T20:28:29Z	2018-10-24T22:32:30Z	2018-10-25T00:33:47Z	2018-10-25T00:33:47Z
brianhie/scanorama	372128955	19	robertamezquita	closed	10	2018-10-19T21:56:03Z	2018-10-19T21:58:28Z	2018-10-23T19:39:20Z	2018-10-23T19:11:54Z
brianhie/scanorama	368641348	17	grst	closed	5	2018-10-10T12:28:56Z	2018-10-10T12:36:32Z	2018-10-10T14:12:22Z	2018-10-10T14:11:38Z
